"","p_val","avg_log2FC","p_val_adj","sig","fc_thresh","test_status"
"PIM1",2.08701965392822e-10,-1.05141681096363,1.65333696984193e-06,TRUE,TRUE,"sig."
"MT-ATP6",8.27717615391965e-10,2.8247950792443,3.27858947456758e-06,TRUE,TRUE,"sig."
"MT-ND4",1.47430229714347e-09,1.28442324734912,3.89314093265687e-06,TRUE,TRUE,"sig."
"AC090498.1",3.72408007360199e-09,-1.987073815183,7.37554058576874e-06,TRUE,TRUE,"sig."
"TPT1",1.75196935598438e-08,0.584585842880114,2.31318353968471e-05,TRUE,TRUE,"sig."
"VAMP2",1.495204350456e-08,0.52677891265181,2.31318353968471e-05,TRUE,TRUE,"sig."
"SRSF5",6.64598809067248e-08,0.39653160020776,7.52135966490106e-05,TRUE,TRUE,"sig."
"MIF",1.79641527898163e-07,-0.496740263899017,0.000177890023001156,TRUE,TRUE,"sig."
"SRRM2",2.53422998867307e-07,0.19757263612071,0.000223068555225201,TRUE,FALSE,"sig."
"RPL4",3.5051191119315e-07,0.44156420228445,0.000277675536047214,TRUE,TRUE,"sig."
"WASF2",3.97155118800413e-07,0.191726463651541,0.000286023895557897,TRUE,FALSE,"sig."
"AC006129.2",5.3931877974692e-07,-0.423267085961483,0.000320480322076274,TRUE,TRUE,"sig."
"S100A8",5.66362598973471e-07,-0.779577624235455,0.000320480322076274,TRUE,TRUE,"sig."
"SF3B1",5.41774024589353e-07,0.379751564986589,0.000320480322076274,TRUE,TRUE,"sig."
"ADTRP",8.94191172902638e-07,-0.531752873386318,0.000472252164782313,TRUE,TRUE,"sig."
"NFATC3",1.05782613550489e-06,0.110463207758993,0.000523756165341859,TRUE,FALSE,"sig."
"DIAPH1",1.47767033458203e-06,0.117373627283852,0.000539712653394374,TRUE,FALSE,"sig."
"EIF5",1.30295844266926e-06,0.220655379856039,0.000539712653394374,TRUE,FALSE,"sig."
"EML4",1.5669516571662e-06,0.272853952105481,0.000539712653394374,TRUE,TRUE,"sig."
"IFNGR2",1.56015623507847e-06,-0.23637141947293,0.000539712653394374,TRUE,FALSE,"sig."
"MT-ND2",1.49043146711034e-06,0.599766294149866,0.000539712653394374,TRUE,TRUE,"sig."
"MYL12A",1.2694834599508e-06,-0.521899461160046,0.000539712653394374,TRUE,TRUE,"sig."
"RHOH",1.25570267563159e-06,-0.407510931193742,0.000539712653394374,TRUE,TRUE,"sig."
"SORL1",2.21214432019333e-06,0.25106549015616,0.000730191971023815,TRUE,TRUE,"sig."
"FYB",2.52017455003122e-06,0.572474570495565,0.000767877799436437,TRUE,TRUE,"sig."
"ZNF831",2.4767417579575e-06,0.0607173449848972,0.000767877799436437,TRUE,FALSE,"sig."
"BCL9L",3.2633230920735e-06,0.0878994519874517,0.000931085143543814,TRUE,FALSE,"sig."
"PRDX2",3.3201124206471e-06,-0.308271644911263,0.000931085143543814,TRUE,TRUE,"sig."
