"","p_val","avg_log2FC","p_val_adj","sig","fc_thresh","test_status"
"MT-ATP6",1.17277955549079e-19,-3.21025335927186,8.75362660218324e-16,TRUE,TRUE,"sig."
"EEF1G",7.81141584642606e-17,1.5139315489182,2.60521021650673e-13,TRUE,TRUE,"sig."
"RPL15",1.39614695418367e-16,-0.689040316016161,2.60521021650673e-13,TRUE,TRUE,"sig."
"RPL4",1.1424124661806e-16,-0.874644439307588,2.60521021650673e-13,TRUE,TRUE,"sig."
"MT-ND1",1.06751996759283e-15,-1.27834847401444,1.59359380762257e-12,TRUE,TRUE,"sig."
"NDUFV2",2.40655513507028e-15,0.35920905768153,2.99375458802742e-12,TRUE,TRUE,"sig."
"RPL3",1.61354704911685e-14,-0.683423157362873,1.72050216780116e-11,TRUE,TRUE,"sig."
"CSNK2B",2.25221260960232e-14,0.379202507207946,2.10131436475896e-11,TRUE,TRUE,"sig."
"PTPRCAP",5.3251409497117e-14,0.998454491263469,3.97468520486481e-11,TRUE,TRUE,"sig."
"RPS6",5.24046490347233e-14,-0.872422830406961,3.97468520486481e-11,TRUE,TRUE,"sig."
"PCBP1",9.31958019745681e-14,-1.62364697164234,5.79677888281813e-11,TRUE,TRUE,"sig."
"RN7SL2",9.12973369731754e-14,0.186304881586334,5.79677888281813e-11,TRUE,FALSE,"sig."
"RPS9",1.16216843332156e-13,-0.543114088300287,6.67263475870164e-11,TRUE,TRUE,"sig."
"CD52",2.07449206996494e-13,-1.36956217731369,1.10600062930131e-10,TRUE,TRUE,"sig."
"TMSB4X",2.65189882219794e-13,-0.838990209786198,1.31958485392569e-10,TRUE,TRUE,"sig."
"MT-RNR1",3.25310988849919e-13,-1.57457460594898,1.40622170415476e-10,TRUE,TRUE,"sig."
"RPL27",3.15022784686728e-13,-0.951623173992708,1.40622170415476e-10,TRUE,TRUE,"sig."
"RPL9",3.39120989747933e-13,-0.653753257704758,1.40622170415476e-10,TRUE,TRUE,"sig."
"TPT1",7.71352035124627e-13,-0.984053044721747,3.0301955737738e-10,TRUE,TRUE,"sig."
"MT-ND4",8.12275097305738e-13,-1.12493882051751,3.03141066314501e-10,TRUE,TRUE,"sig."
"RPL21",1.08697221129566e-12,-1.07082942257928,3.86340980243372e-10,TRUE,TRUE,"sig."
"RN7SK",1.3253118470796e-12,1.06068351237188,4.49642164845551e-10,TRUE,TRUE,"sig."
"ACTG1",1.68204677455171e-12,-0.679950476542742,5.45860744576259e-10,TRUE,TRUE,"sig."
